"uid","scenario_id","t","routed_agent","route_reason","route_forced","route_invalid","routing_hit","is_decision_maker","valid_actions","executed_action","fact_id","invalid_reason","agent_response","agent_raw","insight","revealed_after"
"50","emergency_supply_distribution","1","A1","","0","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Alpha Storage"", ""credited_facts"": [""S1"", ""S4""], ""justification_fact_ids"": [""S1"", ""S4""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Alpha Storage"", ""credited_facts"": [""S1"", ""S4""], ""justification_fact_ids"": [""S1"", ""S4""]}}}}","SETTLED VALUES: {'answer': 'UNKNOWN'}, {'credited_facts': ['UNKNOWN'], 'justification_fact_ids': ['UNKNOWN']}. STILL OPEN: answer - Which storage site currently has usable supplies? credited_facts - Which facts confirm backup system status? justification_fact_ids - Which facts support the decision to visit a specific site? NEXT: Determine which site has usable supplies and confirm backup system status.",""
"51","mountain_storm_shelter","0","A1","","0","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Blue Lake Cabin""}, ""credited_facts"": [""S1"", ""S4""], ""justification_fact_ids"": [""S1"", ""S4""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Blue Lake Cabin""}, ""credited_facts"": [""S1"", ""S4""], ""justification_fact_ids"": [""S1"", ""S4""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer. What is the safest and accessible shelter among the three? NEXT: Determine the safety and accessibility of each shelter based on available information.",""
"52","sensor_placement_decision","0","A1","","0","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Ocean Bluff"", ""credited_facts"": [""S1""], ""justification_fact_ids"": [""S1""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: UNKNOWN; justification_fact_ids: UNKNOWN. STILL OPEN: answer, credited_facts, justification_fact_ids. What is the most reliable site for long-term sensor access? What hazards are not yet identified? What access path is safest for service teams? NEXT: Confirm site-specific hazards and access reliability.",""
"52","sensor_placement_decision","1","A1","","0","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Forest Edge""}, ""credited_facts"": [""S4""], ""justification_fact_ids"": [""S4""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Forest Edge""}, ""credited_facts"": [""S4""], ""justification_fact_ids"": [""S4""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: UNKNOWN; justification_fact_ids: UNKNOWN. STILL OPEN: answer, credited_facts, justification_fact_ids. What is the most reliable site for long-term sensor access? What hazards are not yet identified? What access path is safest for service teams? NEXT: Confirm site-specific hazards and access reliability.",""
"53","island_research_base_choice","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","Significant flooding and water contamination have been detected at Site B, making it unsafe due to health risks and the inability of heavy equipment to access the site.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""Significant flooding and water contamination have been detected at Site B, making it unsafe due to health risks and the inability of heavy equipment to access the site.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer - Which site is actually safe post-earthquake? NEXT: Confirm the safety of each site through further inspection or data.","PF1"
"53","island_research_base_choice","1","A1","","0","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Site A"", ""credited_facts"": [""S1"", ""S4""], ""justification_fact_ids"": [""S1"", ""S4""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Site A"", ""credited_facts"": [""S1"", ""S4""], ""justification_fact_ids"": [""S1"", ""S4""]}}}%","SETTLED VALUES: answer: Site A; credited_facts: [S1, S4]; justification_fact_ids: [S1, S4]. STILL OPEN: answer - Is Site A actually safe post-earthquake? NEXT: Confirm the safety of Site A through further inspection or data.","PF1"
"54","emergency_drone_delivery","0","A1","","0","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""School"", ""credited_facts"": [""S2""], ""justification_fact_ids"": [""S2""]}}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': ['UNKNOWN'], 'justification_fact_ids': ['UNKNOWN']}. STILL OPEN: answer, credited_facts, justification_fact_ids. What is the current status of the Hospital’s open lot? Is the School helipad officially cleared for use? Which landing site is safe and available? NEXT: Determine which landing site is safe and available based on the shared context and formally revealed facts.",""
"54","emergency_drone_delivery","1","A1","","0","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""School"", ""credited_facts"": [""S2""], ""justification_fact_ids"": [""S2""]}}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': ['UNKNOWN'], 'justification_fact_ids': ['UNKNOWN']}. STILL OPEN: answer, credited_facts, justification_fact_ids. What is the current status of the Hospital’s open lot? Is the School helipad officially cleared for use? Which landing site is safe and available? NEXT: Determine which landing site is safe and available based on the shared context and formally revealed facts.",""
"54","emergency_drone_delivery","2","A1","","0","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""School"", ""credited_facts"": [""S2""], ""justification_fact_ids"": [""S2""]}}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': ['UNKNOWN'], 'justification_fact_ids': ['UNKNOWN']}. STILL OPEN: answer, credited_facts, justification_fact_ids. What is the current status of the Hospital’s open lot? Is the School helipad officially cleared for use? Which landing site is safe and available? NEXT: Determine which landing site is safe and available based on the shared context and formally revealed facts.",""
"54","emergency_drone_delivery","3","A2","","0","0","1","0","free|reveal","reveal","PF1","","The school’s helipad is within 100 meters of a student sports event happening this afternoon, and school policy strictly forbids landings during any outdoor student activity.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""The school’s helipad is within 100 meters of a student sports event happening this afternoon, and school policy strictly forbids landings during any outdoor student activity.""}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': ['PF1'], 'justification_fact_ids': ['PF1']}. STILL OPEN: answer, justification_fact_ids. What is the current status of the Hospital’s open lot? Is the School helipad officially cleared for use? NEXT: Determine which landing site is safe and available based on the shared context and formally revealed facts.","PF1"
"54","emergency_drone_delivery","4","A5","","0","0","1","0","free|reveal","reveal","PF4","","Local authorities have issued an airspace closure over the Park due to a nearby unauthorized drone incursion; the area is off limits to all drones for the rest of the day.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""Local authorities have issued an airspace closure over the Park due to a nearby unauthorized drone incursion; the area is off limits to all drones for the rest of the day.""}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': ['PF1'], 'justification_fact_ids': ['PF1']}. STILL OPEN: answer, justification_fact_ids. Is the Hospital’s open lot currently clear for drone landing? Is the School helipad officially cleared for use? NEXT: Determine which landing site is safe and available based on the shared context and formally revealed facts.","PF1|PF4"
"54","emergency_drone_delivery","5","A3","","0","0","1","0","free|reveal","reveal","PF2","","Construction equipment in the hospital lot currently blocks the main vehicle entrance, but a back alleyway has just been cleared for ambulances and emergency deliveries only.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""Construction equipment in the hospital lot currently blocks the main vehicle entrance, but a back alleyway has just been cleared for ambulances and emergency deliveries only.""}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': ['PF1', 'PF4', 'PF2'], 'justification_fact_ids': ['PF1', 'PF4', 'PF2']}. STILL OPEN: answer. Is the Hospital’s open lot currently clear for drone landing? NEXT: Determine which landing site is safe and available based on the shared context and formally revealed facts.","PF1|PF2|PF4"
"54","emergency_drone_delivery","6","A4","","0","0","1","0","free|reveal","reveal","PF3","","Due to a malfunction, the park’s main floodlights cannot be turned on, and the drone cannot safely land there after sunset. The delivery is arriving shortly after dusk.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""Due to a malfunction, the park’s main floodlights cannot be turned on, and the drone cannot safely land there after sunset. The delivery is arriving shortly after dusk.""}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': ['PF1', 'PF4', 'PF2'], 'justification_fact_ids': ['PF1', 'PF4', 'PF2']}. STILL OPEN: answer. Is the Hospital’s open lot currently clear for drone landing? NEXT: Determine which landing site is safe and available based on the shared context and formally revealed facts.","PF1|PF2|PF3|PF4"
"54","emergency_drone_delivery","7","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Hospital""}, ""credited_facts"": [""S3"", ""PF2""], ""justification_fact_ids"": [""S3"", ""PF2""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Hospital""}, ""credited_facts"": [""S3"", ""PF2""], ""justification_fact_ids"": [""S3"", ""PF2""]}}","SETTLED VALUES: {'answer': 'Hospital', 'credited_facts': ['PF1', 'PF4', 'PF2'], 'justification_fact_ids': ['PF1', 'PF4', 'PF2']}. STILL OPEN: answer. Is the Hospital’s open lot currently clear for drone landing? NEXT: Determine which landing site is safe and available based on the shared context and formally revealed facts.","PF1|PF2|PF3|PF4"
"55","Secure the Masterpiece","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","The main generator for the University Science Building is scheduled for maintenance today, and its backup power is only sufficient for lights, not the laboratory's HVAC system.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""The main generator for the University Science Building is scheduled for maintenance today, and its backup power is only sufficient for lights, not the laboratory's HVAC system.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [""PF1""]; justification_fact_ids: [""PF1""]. STILL OPEN: answer. What is the safest location based on chemical spread and environmental control? NEXT: Determine if the University Science Building's HVAC is operational with backup power.","PF1"
"55","Secure the Masterpiece","1","A4","","0","0","1","0","free|reveal","reveal","PF3","","A wind change is forecast shortly, which will direct the chemical leak directly toward the Art Museum's block within 20 minutes.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""A wind change is forecast shortly, which will direct the chemical leak directly toward the Art Museum's block within 20 minutes.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [""PF1""]; justification_fact_ids: [""PF1""]. STILL OPEN: answer. What is the status of the University Science Building's HVAC system with backup power? NEXT: Determine if the University Science Building's HVAC is operational with backup power.","PF1|PF3"
"55","Secure the Masterpiece","2","A5","","0","0","1","0","free|reveal","reveal","PF4","","A security alert just went out: lab technicians in the science building are all being evacuated as a precaution by university order.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""A security alert just went out: lab technicians in the science building are all being evacuated as a precaution by university order.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [""PF1""]; justification_fact_ids: [""PF1""]. STILL OPEN: answer. What is the status of the University Science Building's HVAC system with backup power? NEXT: Determine if the University Science Building's HVAC is operational with backup power.","PF1|PF3|PF4"
"55","Secure the Masterpiece","3","A3","","0","0","1","0","free|reveal","reveal","PF2","","A protest is occurring on the street that provides access to the Government Records Vault, delaying vehicle access by roughly 10 minutes.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""A protest is occurring on the street that provides access to the Government Records Vault, delaying vehicle access by roughly 10 minutes.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [""PF1""]; justification_fact_ids: [""PF1""]. STILL OPEN: answer. What is the status of the University Science Building's HVAC system with backup power? NEXT: Determine if the University Science Building's HVAC is operational with backup power.","PF1|PF2|PF3|PF4"
"55","Secure the Masterpiece","4","A1","record complete -> last call","1","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""The City Art Museum's Disaster-Proof Storage"", ""credited_facts"": [""S3"", ""PF3""], ""justification_fact_ids"": [""S3"", ""PF3""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [""PF1""]; justification_fact_ids: [""PF1""]. STILL OPEN: answer. What is the status of the University Science Building's HVAC system with backup power? NEXT: Determine if the University Science Building's HVAC is operational with backup power.","PF1|PF2|PF3|PF4"
"55","Secure the Masterpiece","5","A1","record complete -> last call","1","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""The City Art Museum's Disaster-Proof Storage"", ""credited_facts"": [""S3"", ""S5"", ""PF3""], ""justification_fact_ids"": [""S3"", ""S5"", ""PF3""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [""PF1""]; justification_fact_ids: [""PF1""]. STILL OPEN: answer. What is the status of the University Science Building's HVAC system with backup power? NEXT: Determine if the University Science Building's HVAC is operational with backup power.","PF1|PF2|PF3|PF4"
"55","Secure the Masterpiece","6","A1","record complete -> last call","1","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""The City Art Museum's Disaster-Proof Storage"", ""credited_facts"": [""S3"", ""S5"", ""PF3""], ""justification_fact_ids"": [""S3"", ""S5"", ""PF3""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [""PF1""]; justification_fact_ids: [""PF1""]. STILL OPEN: answer. What is the status of the University Science Building's HVAC system with backup power? NEXT: Determine if the University Science Building's HVAC is operational with backup power.","PF1|PF2|PF3|PF4"
"55","Secure the Masterpiece","7","A1","record complete -> last call","1","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""The City Art Museum's Disaster-Proof Storage"", ""credited_facts"": [""S3"", ""S5"", ""PF3""], ""justification_fact_ids"": [""S3"", ""S5"", ""PF3""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [""PF1""]; justification_fact_ids: [""PF1""]. STILL OPEN: answer. What is the status of the University Science Building's HVAC system with backup power? NEXT: Determine if the University Science Building's HVAC is operational with backup power.","PF1|PF2|PF3|PF4"
"55","Secure the Masterpiece","8","A1","record complete -> last call","1","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""The City Art Museum's Disaster-Proof Storage"", ""credited_facts"": [""S3"", ""PF3""], ""justification_fact_ids"": [""S3"", ""PF3""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [""PF1""]; justification_fact_ids: [""PF1""]. STILL OPEN: answer. What is the status of the University Science Building's HVAC system with backup power? NEXT: Determine if the University Science Building's HVAC is operational with backup power.","PF1|PF2|PF3|PF4"
"55","Secure the Masterpiece","9","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""The City Art Museum's Disaster-Proof Storage"", ""credited_facts"": [""S3"", ""S4"", ""PF3""], ""justification_fact_ids"": [""S3"", ""S4"", ""PF3""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""The City Art Museum's Disaster-Proof Storage"", ""credited_facts"": [""S3"", ""S4"", ""PF3""], ""justification_fact_ids"": [""S3"", ""S4"", ""PF3""]}}}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [""PF1""]; justification_fact_ids: [""PF1""]. STILL OPEN: answer. What is the status of the University Science Building's HVAC system with backup power? NEXT: Determine if the University Science Building's HVAC is operational with backup power.","PF1|PF2|PF3|PF4"
"56","archaeological_dig_site","0","A1","","0","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Site B""}, ""credited_facts"": [""S2""], ""justification_fact_ids"": [""S2""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Site B""}, ""credited_facts"": [""S2""], ""justification_fact_ids"": [""S2""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer - Which site offers the highest probability of successful artifact recovery? NEXT: Determine the likelihood of artifact preservation at each site based on environmental factors.",""
"57","secure_negotiation_site_selection","0","A1","","0","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""City Hall Annex""}, ""credited_facts"": [""S2""], ""justification_fact_ids"": [""S2""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""City Hall Annex""}, ""credited_facts"": [""S2""], ""justification_fact_ids"": [""S2""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: UNKNOWN; justification_fact_ids: UNKNOWN. STILL OPEN: answer, credited_facts, justification_fact_ids. What is the most secure location for confidential negotiations? What facts support the choice of location? What criteria should guide the decision? NEXT: Confirm security details and communication capabilities of each location.",""
"58","last_minute_move","0","A1","","0","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Charlie’s Transport"", ""credited_facts"": [""S4""], ""justification_fact_ids"": [""S4""]}}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': 'UNKNOWN', 'justification_fact_ids': 'UNKNOWN'}, STILL OPEN: ['answer', 'credited_facts', 'justification_fact_ids'], NEXT: 'Determine which company can navigate the additional traffic controls and meet the deadline.",""
"58","last_minute_move","1","A1","","0","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Charlie’s Transport"", ""credited_facts"": [""S4""], ""justification_fact_ids"": [""S4""]}}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': 'UNKNOWN', 'justification_fact_ids': 'UNKNOWN'}, STILL OPEN: ['answer', 'credited_facts', 'justification_fact_ids'], NEXT: 'Determine which company can navigate the additional traffic controls and meet the deadline.",""
"58","last_minute_move","2","A1","","0","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Charlie’s Transport"", ""credited_facts"": [""S4""], ""justification_fact_ids"": [""S4""]}}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': 'UNKNOWN', 'justification_fact_ids': 'UNKNOWN'}, STILL OPEN: ['answer', 'credited_facts', 'justification_fact_ids'], NEXT: 'Determine which company can navigate the additional traffic controls and meet the deadline.",""
"58","last_minute_move","3","A4","","0","0","1","0","free|reveal","reveal","PF3","","Bravo Moving Co. recently lost a review after damaging a grand piano during a hasty move, but there are no reports of lateness.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""Bravo Moving Co. recently lost a review after damaging a grand piano during a hasty move, but there are no reports of lateness.""}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': 'UNKNOWN', 'justification_fact_ids': 'UNKNOWN'}, STILL OPEN: ['answer', 'credited_facts', 'justification_fact_ids'], NEXT: 'Determine which company can navigate the additional traffic controls and meet the deadline.","PF3"
"58","last_minute_move","4","A5","","0","0","1","0","free|reveal","reveal","PF4","","Alpha Movers’ entire team has already phoned in that they are stuck in traffic and cannot reach the pick-up location until after the deadline.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""Alpha Movers’ entire team has already phoned in that they are stuck in traffic and cannot reach the pick-up location until after the deadline.""}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': 'UNKNOWN', 'justification_fact_ids': 'UNKNOWN'}, STILL OPEN: ['answer', 'credited_facts', 'justification_fact_ids'], NEXT: 'Determine which company can navigate the additional traffic controls and meet the deadline.","PF3|PF4"
"58","last_minute_move","5","A3","","0","0","1","0","free|reveal","reveal","PF2","","A road accident has blocked Alpha Movers' usual approach route into downtown, likely causing a 2+ hour delay just for them, as they do not have alternate trained drivers for unfamiliar routes.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""A road accident has blocked Alpha Movers' usual approach route into downtown, likely causing a 2+ hour delay just for them, as they do not have alternate trained drivers for unfamiliar routes.""}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': 'UNKNOWN', 'justification_fact_ids': 'UNKNOWN'}, STILL OPEN: ['answer', 'credited_facts', 'justification_fact_ids'], NEXT: 'Determine which company can navigate the additional traffic controls and meet the deadline.","PF2|PF3|PF4"
"58","last_minute_move","6","A2","","0","0","1","0","free|reveal","reveal","PF1","","Charlie’s Transport currently has half their staff deployed at another out-of-town job until tomorrow, so any move today would be under-staffed and late.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""Charlie’s Transport currently has half their staff deployed at another out-of-town job until tomorrow, so any move today would be under-staffed and late.""}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': 'UNKNOWN', 'justification_fact_ids': 'UNKNOWN'}, STILL OPEN: ['answer', 'credited_facts', 'justification_fact_ids'], NEXT: 'Determine which company can navigate the additional traffic controls and meet the deadline.","PF1|PF2|PF3|PF4"
"58","last_minute_move","7","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Bravo Moving Co."", ""credited_facts"": [""S4"", ""PF3""], ""justification_fact_ids"": [""S4"", ""PF3""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Bravo Moving Co."", ""credited_facts"": [""S4"", ""PF3""], ""justification_fact_ids"": [""S4"", ""PF3""]}}}}","SETTLED VALUES: {'answer': 'UNKNOWN', 'credited_facts': 'UNKNOWN', 'justification_fact_ids': 'UNKNOWN'}, STILL OPEN: ['answer', 'credited_facts', 'justification_fact_ids'], NEXT: 'Determine which company can navigate the additional traffic controls and meet the deadline.","PF1|PF2|PF3|PF4"
"59","The Elusive Bird Sighting","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","PF1: Area B’s main trail has been entirely underwater since the storm, making it physically impossible to cross it on foot or for the ranger to have entered there yesterday.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""PF1: Area B’s main trail has been entirely underwater since the storm, making it physically impossible to cross it on foot or for the ranger to have entered there yesterday.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer. What is the most likely area where the Bluecrest Thrush was seen? NEXT: Determine the most likely area based on the available information.","PF1"
"59","The Elusive Bird Sighting","1","A1","","0","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Area C (the Meadow)""}, ""credited_facts"": [""S1"", ""S4""], ""justification_fact_ids"": [""S1"", ""S4""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Area C (the Meadow)""}, ""credited_facts"": [""S1"", ""S4""], ""justification_fact_ids"": [""S1"", ""S4""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer. What is the most likely area where the Bluecrest Thrush was seen? NEXT: Determine the most likely area based on the available information.","PF1"
"60","power_outage_island","0","A1","","0","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Main Generator Room""}, ""credited_facts"": [""S1"", ""S2"", ""S4""], ""justification_fact_ids"": [""S1"", ""S2"", ""S4""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Main Generator Room""}, ""credited_facts"": [""S1"", ""S2"", ""S4""], ""justification_fact_ids"": [""S1"", ""S2"", ""S4""]}}","SETTLED VALUES: answer: Main Generator Room. STILL OPEN: Water Pump Facility, Communication Tower. Questions: Did the lightning strike affect the Water Pump Facility? Did the lightning strike affect the Communication Tower? NEXT: Confirm if lightning caused system failures in other areas.",""
"61","company_acquisition_decision","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","Option B's chief engineer, responsible for the core product, will resign immediately after any acquisition, and she is not under a non-compete agreement.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""Option B's chief engineer, responsible for the core product, will resign immediately after any acquisition, and she is not under a non-compete agreement.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer: What is the best option to acquire?; credited_facts: What facts support the chosen option?; justification_fact_ids: What facts justify the chosen option? NEXT: Determine the best option based on available information.","PF1"
"61","company_acquisition_decision","1","A3","","0","0","1","0","free|reveal","reveal","PF2","","Option C's lost customer had already announced a plan to return if the founders remain on board post-acquisition.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""Option C's lost customer had already announced a plan to return if the founders remain on board post-acquisition.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer: What is the best option to acquire?; credited_facts: What facts support the chosen option?; justification_fact_ids: What facts justify the chosen option? NEXT: Determine the best option based on available information.","PF1|PF2"
"61","company_acquisition_decision","2","A1","","0","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Option C: Logistics software company""}, ""credited_facts"": [""S2"", ""PF2""], ""justification_fact_ids"": [""S2"", ""PF2""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Option C: Logistics software company""}, ""credited_facts"": [""S2"", ""PF2""], ""justification_fact_ids"": [""S2"", ""PF2""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer: What is the best option to acquire?; credited_facts: What facts support the chosen option?; justification_fact_ids: What facts justify the chosen option? NEXT: Determine the best option based on available information.","PF1|PF2"
"62","Emergency Event Relocation","0","A1","","0","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""River Pavilion""}, ""credited_facts"": [""S2""], ""justification_fact_ids"": [""S2""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""River Pavilion""}, ""credited_facts"": [""S2""], ""justification_fact_ids"": [""S2""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer - Which venue is safest and most reliable given current conditions? NEXT: Confirm status of Garden Hall's roof and road access to Mountain Lodge.",""
"63","Office Outbreak Mystery","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","I didn’t eat anything from the cafeteria that day, but I developed the same symptoms as the others.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""I didn’t eat anything from the cafeteria that day, but I developed the same symptoms as the others.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer. What is the likely cause of the illness? NEXT: Confirm the source of the outbreak through further investigation.","PF1"
"63","Office Outbreak Mystery","1","A1","","0","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Cafeteria Food"", ""credited_facts"": [""S1"", ""S2"", ""S4""], ""justification_fact_ids"": [""S1"", ""S2"", ""S4""]}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer. What is the likely cause of the illness? NEXT: Confirm the source of the outbreak through further investigation.","PF1"
"63","Office Outbreak Mystery","2","A3","","0","0","1","0","free|reveal","reveal","PF2","","The building’s air vents have been malfunctioning for two days, with an unusual odor reported throughout the open-plan office area, but not in the cafeteria itself.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""The building’s air vents have been malfunctioning for two days, with an unusual odor reported throughout the open-plan office area, but not in the cafeteria itself.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer. What is the source of the unusual odor and malfunctioning air vents? NEXT: Confirm the source of the outbreak through further investigation.","PF1|PF2"
"63","Office Outbreak Mystery","3","A4","","0","0","1","0","free|reveal","reveal","PF3","","A client visiting from another city became sick late in the afternoon, despite bringing their own bottled water and packed lunch, but spent the afternoon in Meeting Room 4 near the sick employees.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""A client visiting from another city became sick late in the afternoon, despite bringing their own bottled water and packed lunch, but spent the afternoon in Meeting Room 4 near the sick employees.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: []; justification_fact_ids: []. STILL OPEN: answer. What is the source of the unusual odor and malfunctioning air vents? NEXT: Confirm the source of the outbreak through further investigation.","PF1|PF2|PF3"
